_ - congress,_ - introducedDate,_ - type,_ - url,_ - amendmentNumber,_ - number,_ - title,_ - latestAction,_ - latestAction - actionDate,_ - latestAction - text,_ - latestAction - actionTime,_ - policyArea - name
100,1988-05-27,,https://api.congress.gov/v3/amendment/100/samdt/2327?format=json,2327,,,,1988-05-27,Dole amendment SP 2327 debated and passed by voice vote. ,,
100,1988-05-25,,https://api.congress.gov/v3/amendment/100/samdt/2239?format=json,2239,,,,,,,
100,1988-05-13,,https://api.congress.gov/v3/amendment/100/samdt/2073?format=json,2073,,,,1988-05-13,Amendment SP 2073 agreed to in Senate by Voice Vote. ,,
100,1988-05-25,,https://api.congress.gov/v3/amendment/100/samdt/2127?format=json,2127,,,,1988-05-25,Amendment SP 2127 agreed to in Senate by Voice Vote. ,,
100,1988-05-16,,https://api.congress.gov/v3/amendment/100/samdt/2094?format=json,2094,,,,1988-05-17,Amendment SP 2094 agreed to in Senate by Yea-Nay Vote. 86-10. Record Vote No: 144. ,,
100,1987-12-11,,https://api.congress.gov/v3/amendment/100/samdt/1330?format=json,1330,,,,1987-12-11,Amendment SP 1330 agreed to in Senate by Voice Vote. ,,
100,1987-12-11,,https://api.congress.gov/v3/amendment/100/samdt/1331?format=json,1331,,,,1987-12-11,Amendment SP 1331 agreed to in Senate by Voice Vote. ,,
100,1987-12-04,,https://api.congress.gov/v3/amendment/100/samdt/1251?format=json,1251,,,,1987-12-04,Amendment SP 1251 agreed to in Senate by Voice Vote. ,,
100,1987-10-19,,https://api.congress.gov/v3/amendment/100/samdt/1013?format=json,1013,,,,,,,
100,1987-10-20,,https://api.congress.gov/v3/amendment/100/samdt/1017?format=json,1017,,,,1987-10-21,Amendment SP 1017 agreed to in Senate by Yea-Nay Vote. 94-0. Record Vote No: 343. ,,
100,1987-10-19,,https://api.congress.gov/v3/amendment/100/samdt/1012?format=json,1012,,,,,,,
100,1987-10-20,,https://api.congress.gov/v3/amendment/100/samdt/1016?format=json,1016,,,,,,,
100,1987-10-20,,https://api.congress.gov/v3/amendment/100/samdt/1019?format=json,1019,,,,,,,
100,1987-10-20,,https://api.congress.gov/v3/amendment/100/samdt/1018?format=json,1018,,,,,,,
100,1987-10-19,,https://api.congress.gov/v3/amendment/100/samdt/1010?format=json,1010,,,,,,,
100,1987-10-19,,https://api.congress.gov/v3/amendment/100/samdt/1011?format=json,1011,,,,,,,
100,1987-10-08,,https://api.congress.gov/v3/amendment/100/samdt/916?format=json,916,,,,1987-10-08,Amendment SP 916 agreed to in Senate by Voice Vote. ,,
100,1987-10-02,,https://api.congress.gov/v3/amendment/100/samdt/841?format=json,841,,,,1987-10-02,Amendment SP 841 agreed to in Senate by Voice Vote. ,,
100,1987-10-01,,https://api.congress.gov/v3/amendment/100/samdt/839?format=json,839,,,,1987-10-02,Amendment SP 839 agreed to in Senate by Yea-Nay Vote. 97-0. Record Vote No: 298. ,,
100,1987-09-25,,https://api.congress.gov/v3/amendment/100/samdt/753?format=json,753,,,,1987-09-29,Amendment SP 753 agreed to in Senate by Yea-Nay Vote. 96-0. Record Vote No: 281. ,,
100,1987-09-29,,https://api.congress.gov/v3/amendment/100/samdt/783?format=json,783,,,,1987-09-29,Amendment agreed to in Senate by Yea-Nay Vote. 98-0. Record Vote No: 283. ,,
100,1987-07-17,,https://api.congress.gov/v3/amendment/100/samdt/604?format=json,604,,,,1987-07-17,Amendment SP 604 agreed to in Senate by Voice Vote. ,,
100,1987-09-11,,https://api.congress.gov/v3/amendment/100/samdt/679?format=json,679,,,,1987-09-15,Amendment SP 679 not agreed to in Senate by Yea-Nay Vote. 35-59. Record Vote No: 245. ,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/516?format=json,516,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/520?format=json,520,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/513?format=json,513,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/517?format=json,517,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/521?format=json,521,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/525?format=json,525,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/524?format=json,524,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/512?format=json,512,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/522?format=json,522,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/493?format=json,493,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/518?format=json,518,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/523?format=json,523,,,,,,,
100,1987-07-09,,https://api.congress.gov/v3/amendment/100/samdt/457?format=json,457,,,,1987-07-09,Amendment SP 457 agreed to in Senate by Voice Vote. ,,
100,1987-07-15,,https://api.congress.gov/v3/amendment/100/samdt/547?format=json,547,,,,1987-07-15,Amendment SP 547 agreed to in Senate by Yea-Nay Vote. 82-16. Record Vote No: 197. ,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/494?format=json,494,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/515?format=json,515,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/519?format=json,519,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/514?format=json,514,,,,,,,
100,1987-07-14,,https://api.congress.gov/v3/amendment/100/samdt/511?format=json,511,,,,,,,
100,1987-05-06,,https://api.congress.gov/v3/amendment/100/samdt/180?format=json,180,,,,1987-05-06,Amendment SP 180 agreed to in Senate by Yea-Nay Vote. 90-10. Record Vote No: 88. ,,
100,1987-05-28,,https://api.congress.gov/v3/amendment/100/samdt/247?format=json,247,,,,1987-05-29,Considered by Senate. ,,
100,1987-04-23,,https://api.congress.gov/v3/amendment/100/samdt/164?format=json,164,,,,1987-04-23,Amendment SP 164 agreed to in Senate by Voice Vote. ,,
100,1987-04-09,,https://api.congress.gov/v3/amendment/100/samdt/113?format=json,113,,,,,,,
100,1987-04-23,,https://api.congress.gov/v3/amendment/100/samdt/166?format=json,166,,,,1987-04-23,Proposed amendment SP 166 withdrawn in Senate. ,,
100,1987-04-23,,https://api.congress.gov/v3/amendment/100/samdt/163?format=json,163,,,,1987-04-23,Amendment SP 163 agreed to in Senate by Voice Vote. ,,
100,1987-03-27,,https://api.congress.gov/v3/amendment/100/samdt/65?format=json,65,,,,1987-03-27,Motion to table SP 65 agreed to in Senate by Yea-Nay Vote. 49-45. Record Vote No: 42. ,,
100,1987-04-09,,https://api.congress.gov/v3/amendment/100/samdt/114?format=json,114,,,,,,,
100,1987-01-14,,https://api.congress.gov/v3/amendment/100/samdt/1?format=json,1,,,,1987-01-21,Amendment SP 1 not agreed to in Senate by Yea-Nay Vote. 17-82. Record Vote No: 3. ,,
100,1988-09-14,S,https://api.congress.gov/v3/bill/100/s/2789?format=json,,2789,Dwight David Eisenhower Commemorative Coin Act of 1988,,1988-10-03,Became Public Law No: 100-467.,,Finance and Financial Sector
100,1988-09-22,S,https://api.congress.gov/v3/bill/100/s/2819?format=json,,2819,Chemical Warfare Control Act,,1988-09-22,Read twice and referred to the Committee on Banking.,,Foreign Trade and International Finance
100,1988-08-02,S,https://api.congress.gov/v3/bill/100/s/2678?format=json,,2678,"A bill to authorize the reformulation of the Cedar Bluff Unit of the Pick-Sloan Missouri Basin Program, Kansas, to provide for the amendment of water service and repayment contracts.",,1988-09-06,Committee on Energy and Natural Resources received executive comment from Interior Department. Favorable.,,Water Resources Development
100,1988-06-17,S,https://api.congress.gov/v3/bill/100/s/2534?format=json,,2534,College Savings Bond Act of 1988,,1988-06-17,Read twice and referred to the Committee on Finance.,,Taxation
100,1988-02-04,S,https://api.congress.gov/v3/bill/100/s/2045?format=json,,2045,Environmental Conservation Acreage Reserve Program Act of 1988,,1988-04-05,Referred to Subcommittee on Conservation and Forestry.,,Agriculture and Food
100,1988-01-26,S,https://api.congress.gov/v3/bill/100/s/2008?format=json,,2008,A bill to amend the Atomic Energy Act of 1954 to require consideration of an emergency evacuation plan for a nuclear facility before a construction permit is issued for such facility.,,1988-01-26,Read twice and referred to the Committee on Environment and Public Works.,,Energy
100,1988-01-26,S,https://api.congress.gov/v3/bill/100/s/2009?format=json,,2009,Federal Child Care and Child Development Coordination Act of 1988,,1988-01-26,Read twice and referred to the Committee on Finance.,,Families
100,1987-12-19,S,https://api.congress.gov/v3/bill/100/s/1981?format=json,,1981,A bill to provide civil penalties for the manufacturing or entering into commerce of imitation firearms which do not have markings to make them readily identifiable.,,1987-12-19,Read twice and referred to the Committee on Commerce.,,Crime and Law Enforcement
100,1988-01-26,S,https://api.congress.gov/v3/bill/100/s/2007?format=json,,2007,A bill to amend the Atomic Energy Act of 1954 to provide for a neutral review by the National Academy of Sciences of emergency evacuation plans necessary for approval of low power and operating licenses for nuclear facilities.,,1988-01-26,Read twice and referred to the Committee on Environment and Public Works.,,Energy
100,1987-12-15,S,https://api.congress.gov/v3/bill/100/s/1949?format=json,,1949,Vocational Rehabilitation Agency Reimbursement Act of 1987,,1987-12-15,Read twice and referred to the Committee on Finance.,,Social Welfare
100,1987-10-07,S,https://api.congress.gov/v3/bill/100/s/1768?format=json,,1768,"A bill to amend title XVIII of the Social Security Act to ensure that medicare-dependent, small rural hospitals receive for a three-year period at least their reasonable costs for inpatient hospital services furnished under the medicare program.",,1987-10-07,Read twice and referred to the Committee on Finance.,,Social Welfare
100,1987-10-02,S,https://api.congress.gov/v3/bill/100/s/1748?format=json,,1748,A bill to prohibit the import into the United States of all products of Iran.,,1988-06-22,Received in the Senate; returned by the House pursuant to the provisions of H. Res. 474.,,Foreign Trade and International Finance
100,1987-08-07,S,https://api.congress.gov/v3/bill/100/s/1662?format=json,,1662,"A bill to provide for the issuance of educational savings bonds a portion of the interest on which is exempt from taxation, and for other purposes.",,1988-03-15,Committee on Finance. Hearings held.,,Taxation
100,1987-08-07,S,https://api.congress.gov/v3/bill/100/s/1660?format=json,,1660,A bill to amend the Internal Revenue Code of 1986 to provide for the establishment of educational savings accounts the earnings on which will not be taxed.,,1988-03-15,Committee on Finance. Hearings held.,,Taxation
100,1987-09-09,S,https://api.congress.gov/v3/bill/100/s/1672?format=json,,1672,Congressional Campaign Reform Act of 1987,,1987-09-09,Read twice and referred to the Committee on Rules.,,Government Operations and Politics
100,1987-08-07,S,https://api.congress.gov/v3/bill/100/s/1661?format=json,,1661,"A bill to amend the Internal Revenue Code of 1986 to provide for the establishment of, and a credit for contributions to, education savings accounts but to provide that the earnings of such accounts will be taxable.",,1988-03-15,Committee on Finance. Hearings held.,,Taxation
100,1987-08-07,S,https://api.congress.gov/v3/bill/100/s/1655?format=json,,1655,AFDC Employment and Training Reorganization Act of 1987,,1987-08-07,Read twice and referred to the Committee on Finance.,,Social Welfare
100,1987-08-07,S,https://api.congress.gov/v3/bill/100/s/1659?format=json,,1659,"A bill to amend the Internal Revenue Code of 1986 to provide for the establishment of, and credit for contributions to, education savings accounts.",,1988-03-15,Committee on Finance. Hearings held.,,Taxation
100,1987-08-06,S,https://api.congress.gov/v3/bill/100/s/1598?format=json,,1598,Relying on Ethanol for America Program Act,,1987-11-30,"Referred to Subcommittee on Agricultural Research, Gen. Leg.",,Energy
100,1987-08-05,S,https://api.congress.gov/v3/bill/100/s/1597?format=json,,1597,A bill to amend the Farm Disaster Assistance Act of 1987 to extend the reporting date for the ethanol cost effectiveness study.,,1987-08-18,Became Public Law No: 100-100.,,Agriculture and Food
100,1987-06-16,S,https://api.congress.gov/v3/bill/100/s/1374?format=json,,1374,Acquired Immune Deficiency Syndrome Act of 1987,,1987-06-29,"Committee on Labor and Human Resources requested executive comment from Health and Human Services Department, GAO, OMB.",,Health
100,1987-06-23,S,https://api.congress.gov/v3/bill/100/s/1403?format=json,,1403,Rural Recovery and Revitalization Act,,1987-07-16,"Referred to Subcommittee on Rural Development, Electrification.",,Agriculture and Food
100,1987-05-19,S,https://api.congress.gov/v3/bill/100/s/1228?format=json,,1228,"A bill to authorize the seizure of any vessel that makes a call on any port in the United States within six months after making a call on any port on Cuba, and for other purposes.",,1987-05-19,Read twice and referred to the Committee on Finance.,,International Affairs
100,1987-05-12,S,https://api.congress.gov/v3/bill/100/s/1182?format=json,,1182,A bill to provide for a referendum in Puerto Rico on the admission of Puerto Rico into the Union as a State.,,1987-05-12,Read twice and referred to the Committee on Energy and Natural Resources.,,Government Operations and Politics
100,1987-04-09,S,https://api.congress.gov/v3/bill/100/s/994?format=json,,994,Overseas Facilities Security Act of 1987,,1987-05-15,Committee on Foreign Relations requested executive comment from State Department.,,Armed Forces and National Security
100,1987-04-09,S,https://api.congress.gov/v3/bill/100/s/1004?format=json,,1004,Education Competitiveness and Improvement Act of 1987,,1987-04-24,"Committee on Labor and Human Resources requested executive comment from Education Department, National Science Foundation, OMB, GAO.",,Education
100,1987-04-09,S,https://api.congress.gov/v3/bill/100/s/996?format=json,,996,Comprehensive Anti-Espionage Act of 1987,,1987-05-15,Committee on Foreign Relations requested executive comment from State Department.,,International Affairs
100,1987-04-09,S,https://api.congress.gov/v3/bill/100/s/993?format=json,,993,A bill to require the Department of State offices involved in overseas construction projects.,,1987-05-15,Committee on Foreign Relations requested executive comment from State Department.,,International Affairs
100,1987-04-09,S,https://api.congress.gov/v3/bill/100/s/995?format=json,,995,A bill to assure the availibility of funds for additional construction activity in certain Communist countries.,,1987-05-15,Committee on Foreign Relations requested executive comment from State Department.,,International Affairs
100,1987-03-27,S,https://api.congress.gov/v3/bill/100/s/869?format=json,,869,"A bill to amend part D of title IV of the Social Security Act to require that mandatory income withholding of court-ordered child support begin automatically when the court order is issued, to strengthen the presently-required State guidelines for child support award amounts, to require that employment security information be made available for child support enforcement purposes through Federal and State telecommunications networks, and to increase the penalties on States for failure to comply with statutorily prescribed procedures.",,1987-03-27,Read twice and referred to the Committee on Finance.,,Social Welfare
100,1987-03-27,S,https://api.congress.gov/v3/bill/100/s/878?format=json,,878,Surface Transportation and Uniform Relocation Assistance Act of 1987,,1987-03-27,Read twice and referred to the Committee on Finance.,,Transportation and Public Works
100,1987-03-17,S,https://api.congress.gov/v3/bill/100/s/754?format=json,,754,Medicare Catastrophic Illness Coverage Act of 1987,,1987-03-17,Read twice and referred to the Committee on Finance.,,Social Welfare
100,1987-02-26,S,https://api.congress.gov/v3/bill/100/s/610?format=json,,610,Low-Income Opportunity Improvement Act of 1987,,1987-03-03,"Referred jointly to the Committees on Governmental Affairs; Finance by unanimous consent with instructions that if and when reported, the bill be referred jointly to the Committees on Agriculture, Nutrition and Forestry; Banking Housing and Urban Affairs; and Labor and Human Resources for a period not to exceed fifteen days of session;  Provided that any committee not reporting within the fifteen-day time period be discharged from condideration of the bill.",,Social Welfare
100,1987-02-26,S,https://api.congress.gov/v3/bill/100/s/592?format=json,,592,Medicare Catastrophic Illness Coverage Act,,1987-02-26,Read twice and referred to the Committee on Finance.,,Social Welfare
